ATENDIMENTO_BAIRRO_NOME,ATENDIMENTO_ANO,OCORRENCIA_MES,NATUREZA1_DESCRICAO,count
AUGUSTA,2011,2,Invasão,1
AUGUSTA,2011,2,Perturbação do sossego,1
AUGUSTA,2011,2,Veículo,1
AUGUSTA,2011,3,Alarmes,2
AUGUSTA,2011,3,Atitude suspeita,1
AUGUSTA,2011,4,Achado,1
AUGUSTA,2011,4,Animais,3
AUGUSTA,2011,4,Perturbação do sossego,1
AUGUSTA,2011,5,Animais,5
AUGUSTA,2011,5,Depósito irregular,1
AUGUSTA,2011,5,Perturbação do sossego,1
AUGUSTA,2011,5,Poluição visual/ambiental,1
AUGUSTA,2011,6,Animais,2
AUGUSTA,2011,6,Atitude suspeita,1
AUGUSTA,2011,7,Animais,1
AUGUSTA,2011,7,Apoio,1
AUGUSTA,2011,7,Substância Ilícita,1
AUGUSTA,2011,8,Animais,1
AUGUSTA,2011,8,Apoio,1
AUGUSTA,2011,8,Vistoria,1
AUGUSTA,2011,9,Abandono de incapaz,1
AUGUSTA,2011,9,Apoio,1
AUGUSTA,2011,9,Disparo de arma,1
AUGUSTA,2011,9,Trânsito,1
AUGUSTA,2011,10,Achado,1
AUGUSTA,2011,10,Animais,1
AUGUSTA,2011,10,Dano,2
AUGUSTA,2011,10,Furto,1
AUGUSTA,2011,10,Perturbação do sossego,1
AUGUSTA,2011,11,Ameaça,1
AUGUSTA,2011,11,Animais,2
AUGUSTA,2011,11,Apoio,1
AUGUSTA,2011,11,Atitude suspeita,1
AUGUSTA,2011,11,Dano,6
AUGUSTA,2011,11,Trânsito,1
AUGUSTA,2011,12,Abordagem,1
AUGUSTA,2011,12,Afogamento,1
AUGUSTA,2011,12,Apoio,2
AUGUSTA,2011,12,Dano,2
AUGUSTA,2011,12,Desabamento,1
AUGUSTA,2011,12,Furto,1
AUGUSTA,2011,12,Invasão,1
AUGUSTA,2011,12,Quedas de objetos ou partes de construções,1
AUGUSTA,2011,12,Roubo,1
AUGUSTA,2011,12,Substância Ilícita,1
AUGUSTA,2011,12,Trânsito,2
AUGUSTA,2012,1,Animais,4
AUGUSTA,2012,1,Apoio,3
AUGUSTA,2012,1,Dano,1
AUGUSTA,2012,1,Homicídio,1
AUGUSTA,2012,1,Invasão,1
AUGUSTA,2012,1,Trânsito,1
AUGUSTA,2012,2,Ameaça,2
AUGUSTA,2012,2,Animais,1
AUGUSTA,2012,2,Apoio,3
AUGUSTA,2012,2,Atitude suspeita,1
AUGUSTA,2012,2,Pesca em local proibido,1
AUGUSTA,2012,3,Abordagem,1
AUGUSTA,2012,3,Animais,3
AUGUSTA,2012,3,Pesca em local proibido,1
AUGUSTA,2012,3,Trânsito,1
AUGUSTA,2012,4,Apoio,1
AUGUSTA,2012,4,Atitude suspeita,1
AUGUSTA,2012,4,Dano,2
AUGUSTA,2012,4,Pesca em local proibido,1
AUGUSTA,2012,4,Substância Ilícita,2
AUGUSTA,2012,5,Animais,8
AUGUSTA,2012,5,Apoio,2
AUGUSTA,2012,5,Disparo de arma,1
AUGUSTA,2012,5,Invasão,1
AUGUSTA,2012,5,Risco de acidente / à vida,1
AUGUSTA,2012,5,Veículo,1
AUGUSTA,2012,6,Animais,1
AUGUSTA,2012,6,Atitude suspeita,1
AUGUSTA,2012,6,Pesca em local proibido,1
AUGUSTA,2012,7,Abordagem,2
AUGUSTA,2012,7,Apoio,1
AUGUSTA,2012,7,Trânsito,1
AUGUSTA,2012,8,Abordagem,1
AUGUSTA,2012,8,Apoio,1
AUGUSTA,2012,8,Atitude suspeita,1
AUGUSTA,2012,8,Atos obscenos/libidinosos,1
AUGUSTA,2012,8,Desinteligência,1
AUGUSTA,2012,8,Furto,2
AUGUSTA,2012,8,Perturbação do sossego,1
AUGUSTA,2012,8,Substância Ilícita,1
AUGUSTA,2012,8,Trânsito,1
AUGUSTA,2012,8,Veículo,1
AUGUSTA,2012,9,Apoio,1
AUGUSTA,2012,9,Atos obscenos/libidinosos,1
AUGUSTA,2012,9,Perturbação do sossego,1
AUGUSTA,2012,9,Substância Ilícita,1
AUGUSTA,2012,10,Achado,1
AUGUSTA,2012,10,Animais,2
AUGUSTA,2012,10,Dano,1
AUGUSTA,2012,10,Furto,1
AUGUSTA,2012,10,Situação de risco,1
AUGUSTA,2012,10,Trânsito,2
AUGUSTA,2012,11,Desinteligência,1
AUGUSTA,2012,11,Furto,1
AUGUSTA,2012,11,Pesca em local proibido,1
AUGUSTA,2012,11,Trânsito,2
AUGUSTA,2012,12,Achado,1
AUGUSTA,2012,12,Veículo,1
AUGUSTA,2013,1,Animais,4
AUGUSTA,2013,1,Atitude suspeita,2
AUGUSTA,2013,1,Dano,1
AUGUSTA,2013,1,Furto,1
AUGUSTA,2013,1,Pesca em local proibido,1
AUGUSTA,2013,1,Queda de árvore,1
AUGUSTA,2013,1,Ronda,1
AUGUSTA,2013,2,Afogamento,1
AUGUSTA,2013,2,Animais,3
AUGUSTA,2013,2,Apoio,2
AUGUSTA,2013,2,Dano,1
AUGUSTA,2013,2,Perturbação do sossego,1
AUGUSTA,2013,3,Atitude suspeita,2
AUGUSTA,2013,3,Avaria em Equipamento/Patrimônio (não intencional),1
AUGUSTA,2013,3,Invasão,1
AUGUSTA,2013,3,Queda de árvore,1
AUGUSTA,2013,3,Substância Ilícita,1
AUGUSTA,2013,3,Veículo,1
AUGUSTA,2013,4,Abordagem,1
AUGUSTA,2013,4,Achado,1
AUGUSTA,2013,4,Animais,1
AUGUSTA,2013,4,Atitude suspeita,2
AUGUSTA,2013,5,Abordagem,2
AUGUSTA,2013,5,Alarmes,2
AUGUSTA,2013,5,Animais,2
AUGUSTA,2013,5,Atitude suspeita,2
AUGUSTA,2013,5,Furto,1
AUGUSTA,2013,5,Perturbação do sossego,1
AUGUSTA,2013,5,Substância Ilícita,2
AUGUSTA,2013,5,Veículo,1
AUGUSTA,2013,6,Alarmes,2
AUGUSTA,2013,6,Ameaça,1
AUGUSTA,2013,6,Animais,2
AUGUSTA,2013,6,Furto,1
AUGUSTA,2013,7,Abordagem,2
AUGUSTA,2013,7,Achado,1
AUGUSTA,2013,7,Afogamento,1
AUGUSTA,2013,7,Alarmes,2
AUGUSTA,2013,7,Animais,3
AUGUSTA,2013,7,Atitude suspeita,1
AUGUSTA,2013,7,Furto,1
AUGUSTA,2013,8,Achado,1
AUGUSTA,2013,8,Animais,5
AUGUSTA,2013,8,Apoio,1
AUGUSTA,2013,8,Atitude suspeita,1
AUGUSTA,2013,8,Dano,1
AUGUSTA,2013,8,Furto,1
AUGUSTA,2013,8,Invasão,1
AUGUSTA,2013,8,Substância Ilícita,1
AUGUSTA,2013,9,Animais,2
AUGUSTA,2013,9,Apoio,3
AUGUSTA,2013,9,Atitude suspeita,2
AUGUSTA,2013,9,Dano,1
AUGUSTA,2013,9,Invasão,1
AUGUSTA,2013,9,Perturbação do sossego,1
AUGUSTA,2013,9,Pesca em local proibido,1
AUGUSTA,2013,10,Alarmes,1
AUGUSTA,2013,10,Animais,1
AUGUSTA,2013,10,Apoio,1
AUGUSTA,2013,10,Avaria em Equipamento/Patrimônio (não intencional),1
AUGUSTA,2013,10,Destelhamento,1
AUGUSTA,2013,10,Invasão,1
AUGUSTA,2013,10,Perturbação do sossego,1
AUGUSTA,2013,10,Trânsito,1
AUGUSTA,2013,10,Vias de fato,1
AUGUSTA,2013,11,Animais,1
AUGUSTA,2013,11,Apoio,1
AUGUSTA,2013,11,Atitude suspeita,2
AUGUSTA,2013,11,Dano,1
AUGUSTA,2013,11,Orientação,1
AUGUSTA,2013,11,Veículo,1
AUGUSTA,2013,12,Alarmes,4
AUGUSTA,2013,12,Animais,1
AUGUSTA,2013,12,Atitude suspeita,1
AUGUSTA,2013,12,Conduta inconveniente,1
AUGUSTA,2013,12,Dano,2
AUGUSTA,2013,12,Desacato,1
AUGUSTA,2013,12,Furto,1
AUGUSTA,2013,12,Roubo,1
AUGUSTA,2013,12,Substância Ilícita,1
AUGUSTA,2014,1,Abordagem,1
AUGUSTA,2014,1,Achado,1
AUGUSTA,2014,1,Alarmes,2
AUGUSTA,2014,1,Animais,3
AUGUSTA,2014,1,Apoio,1
AUGUSTA,2014,1,Atitude suspeita,2
AUGUSTA,2014,1,Dano,1
AUGUSTA,2014,1,Disparo de arma,1
AUGUSTA,2014,1,Invasão,1
AUGUSTA,2014,1,Roubo,1
AUGUSTA,2014,1,"Roubo, furto, extravio, recuperação, apreensão de armas de fogo.",1
AUGUSTA,2014,2,Dano,2
AUGUSTA,2014,2,Furto,1
AUGUSTA,2014,2,Perturbação do sossego,2
AUGUSTA,2014,2,Ronda,1
AUGUSTA,2014,2,Tentativa,1
AUGUSTA,2014,3,Abordagem,1
AUGUSTA,2014,3,Animais,1
AUGUSTA,2014,3,Crime ambiental,1
AUGUSTA,2014,3,Pesca em local proibido,1
AUGUSTA,2014,3,Roubo,1
AUGUSTA,2014,4,Abordagem,1
AUGUSTA,2014,4,Alarmes,1
AUGUSTA,2014,4,Animais,1
AUGUSTA,2014,4,Apoio,1
AUGUSTA,2014,4,Perturbação do sossego,1
AUGUSTA,2014,4,Veículo,1
AUGUSTA,2014,5,Alarmes,1
AUGUSTA,2014,5,Dano,3
AUGUSTA,2014,5,Invasão,1
AUGUSTA,2014,5,Orientação,1
AUGUSTA,2014,5,Pesca em local proibido,1
AUGUSTA,2014,5,Roubo,1
AUGUSTA,2014,5,Trânsito,1
AUGUSTA,2014,6,Agressão física/verbal,1
AUGUSTA,2014,6,Alarmes,1
AUGUSTA,2014,6,Apoio,1
AUGUSTA,2014,6,Atitude suspeita,1
AUGUSTA,2014,6,Perturbação do sossego,2
AUGUSTA,2014,7,Abordagem,1
AUGUSTA,2014,7,Apoio,2
AUGUSTA,2014,7,Dano,1
AUGUSTA,2014,8,Alarmes,1
AUGUSTA,2014,8,Animais,1
AUGUSTA,2014,8,Apoio,1
AUGUSTA,2014,8,Dano,3
AUGUSTA,2014,8,Furto,1
AUGUSTA,2014,8,Trânsito,1
AUGUSTA,2014,8,Vistoria,1
AUGUSTA,2014,9,Alarmes,1
AUGUSTA,2014,9,Ameaça,1
AUGUSTA,2014,9,Apoio,2
AUGUSTA,2014,9,Banho em local impróprio,1
AUGUSTA,2014,9,Invasão,1
AUGUSTA,2014,9,Perturbação do sossego,2
AUGUSTA,2014,9,Substância Ilícita,1
AUGUSTA,2014,9,Trânsito,1
AUGUSTA,2014,10,Abordagem,1
AUGUSTA,2014,10,Ameaça,1
AUGUSTA,2014,10,Animais,3
AUGUSTA,2014,10,Apoio,2
AUGUSTA,2014,10,Corte irregular de árvore,1
AUGUSTA,2014,10,Tentativa,1
AUGUSTA,2014,11,Animais,1
AUGUSTA,2014,11,Apoio,1
AUGUSTA,2014,11,Invasão,1
AUGUSTA,2014,11,Perturbação do sossego,1
AUGUSTA,2014,12,Abordagem,1
AUGUSTA,2014,12,Alagamento,1
AUGUSTA,2014,12,Alarmes,2
AUGUSTA,2014,12,Apoio,1
AUGUSTA,2014,12,Dano,1
AUGUSTA,2014,12,Destelhamento,1
AUGUSTA,2014,12,Pesca em local proibido,1
AUGUSTA,2014,12,Situação de risco,1
AUGUSTA,2015,1,Abordagem,2
AUGUSTA,2015,1,Achado,1
AUGUSTA,2015,1,Animais,2
AUGUSTA,2015,1,Dano,2
AUGUSTA,2015,1,Orientação,1
AUGUSTA,2015,1,Pesca em local proibido,1
AUGUSTA,2015,1,Substância Ilícita,1
AUGUSTA,2015,2,Alagamento,1
AUGUSTA,2015,2,Ameaça,1
AUGUSTA,2015,2,Animais,1
AUGUSTA,2015,2,Apoio,2
AUGUSTA,2015,2,Dano,1
AUGUSTA,2015,2,Invasão,2
AUGUSTA,2015,2,Perturbação do sossego,2
AUGUSTA,2015,3,Ameaça,1
AUGUSTA,2015,3,Animais,3
AUGUSTA,2015,3,Dano,2
AUGUSTA,2015,3,Veículo,1
AUGUSTA,2015,4,Agressão física/verbal,1
AUGUSTA,2015,4,Ameaça,1
AUGUSTA,2015,4,Apoio,3
AUGUSTA,2015,4,Escolta,1
AUGUSTA,2015,4,Paciente/usuário alterado,1
AUGUSTA,2015,5,Animais,1
AUGUSTA,2015,5,Apoio,1
AUGUSTA,2015,5,Atitude suspeita,1
AUGUSTA,2015,5,Dano,1
AUGUSTA,2015,5,Perturbação do sossego,1
AUGUSTA,2015,5,Substância Ilícita,1
AUGUSTA,2015,5,Trânsito,1
AUGUSTA,2015,5,Vias de fato,1
AUGUSTA,2015,6,Alarmes,2
AUGUSTA,2015,6,Ameaça,1
AUGUSTA,2015,6,Criança perdida/desaparecida,1
AUGUSTA,2015,6,Escolta,1
AUGUSTA,2015,6,Queima a céu aberto,1
AUGUSTA,2015,7,Abordagem,1
AUGUSTA,2015,7,Achado,2
AUGUSTA,2015,7,Ameaça,1
AUGUSTA,2015,7,Animais,1
AUGUSTA,2015,7,Apoio,1
AUGUSTA,2015,7,Depósito irregular,1
AUGUSTA,2015,7,Perturbação do sossego,2
AUGUSTA,2015,7,Ronda,1
AUGUSTA,2015,7,Roubo,1
AUGUSTA,2015,8,Animais,1
AUGUSTA,2015,8,Apoio,2
AUGUSTA,2015,8,Destelhamento,1
AUGUSTA,2015,8,Furto,1
AUGUSTA,2015,8,Perturbação do sossego,2
AUGUSTA,2015,8,Queima a céu aberto,2
AUGUSTA,2015,9,Alarmes,1
AUGUSTA,2015,9,Animais,2
AUGUSTA,2015,9,Atitude suspeita,1
AUGUSTA,2015,9,Lesão Corporal,1
AUGUSTA,2015,10,Alarmes,1
AUGUSTA,2015,10,Animais,1
AUGUSTA,2015,10,Apoio,2
AUGUSTA,2015,10,Ataque de insetos,1
AUGUSTA,2015,10,Atitude suspeita,1
AUGUSTA,2015,10,Perturbação do sossego,1
AUGUSTA,2015,10,Vistoria,1
AUGUSTA,2015,11,Apoio,1
AUGUSTA,2015,11,Pesca em local proibido,1
AUGUSTA,2015,11,Roubo,1
AUGUSTA,2015,11,Trânsito,1
AUGUSTA,2015,12,Alarmes,2
AUGUSTA,2015,12,Animais,1
AUGUSTA,2015,12,Apoio,1
AUGUSTA,2015,12,Incêndio,1
AUGUSTA,2015,12,Trânsito,1
AUGUSTA,2016,1,Animais,2
AUGUSTA,2016,1,Apoio,2
AUGUSTA,2016,1,Dano,2
AUGUSTA,2016,1,Furto,1
AUGUSTA,2016,1,Invasão,1
AUGUSTA,2016,1,Pesca em local proibido,2
AUGUSTA,2016,1,Substância Ilícita,1
AUGUSTA,2016,1,Trânsito,2
AUGUSTA,2016,2,Abordagem,1
AUGUSTA,2016,2,Apoio,6
AUGUSTA,2016,2,Atitude suspeita,2
AUGUSTA,2016,2,Queima a céu aberto,1
AUGUSTA,2016,2,Tentativa,1
AUGUSTA,2016,3,Agressão física/verbal,1
AUGUSTA,2016,3,Alarmes,1
AUGUSTA,2016,3,Ameaça,1
AUGUSTA,2016,3,Animais,1
AUGUSTA,2016,3,Apoio,2
AUGUSTA,2016,3,Destelhamento,13
AUGUSTA,2016,3,Invasão,1
AUGUSTA,2016,3,Orientação,1
AUGUSTA,2016,3,Queima a céu aberto,1
AUGUSTA,2016,3,Óbito,1
AUGUSTA,2016,4,Abordagem,1
AUGUSTA,2016,4,Alarmes,1
AUGUSTA,2016,4,Apoio,2
AUGUSTA,2016,4,Atitude suspeita,1
AUGUSTA,2016,4,Dano,2
AUGUSTA,2016,4,Desacato,1
AUGUSTA,2016,4,Destelhamento,1
AUGUSTA,2016,4,Invasão,2
AUGUSTA,2016,4,Pesca em local proibido,2
AUGUSTA,2016,5,Animais,1
AUGUSTA,2016,5,Apoio,2
AUGUSTA,2016,5,Atitude suspeita,1
AUGUSTA,2016,5,Depósito irregular,1
AUGUSTA,2016,5,Desinteligência,1
AUGUSTA,2016,5,Retirada de invasão,1
AUGUSTA,2016,5,Roubo,1
AUGUSTA,2016,5,Tentativa,1
AUGUSTA,2016,5,Veículo,1
AUGUSTA,2016,6,Ameaça,1
AUGUSTA,2016,6,Atitude suspeita,1
AUGUSTA,2016,6,Disparo de arma,1
AUGUSTA,2016,6,Substância Ilícita,1
AUGUSTA,2016,7,Abordagem,1
AUGUSTA,2016,7,Alarmes,1
AUGUSTA,2016,7,Ameaça,2
AUGUSTA,2016,7,Apoio,2
AUGUSTA,2016,7,Atitude suspeita,1
AUGUSTA,2016,7,Queima a céu aberto,1
AUGUSTA,2016,7,Trânsito,1
AUGUSTA,2016,8,Abordagem,1
AUGUSTA,2016,8,Alarmes,1
AUGUSTA,2016,8,Animais,1
AUGUSTA,2016,8,Apoio,2
AUGUSTA,2016,8,Dano,1
AUGUSTA,2016,8,Roubo,1
AUGUSTA,2016,8,Trânsito,1
AUGUSTA,2016,9,Abordagem,2
AUGUSTA,2016,9,Agressão física/verbal,1
AUGUSTA,2016,9,Alarmes,1
AUGUSTA,2016,9,Ameaça,1
AUGUSTA,2016,9,Animais,1
AUGUSTA,2016,9,Apoio,2
AUGUSTA,2016,9,Disparo de arma,1
AUGUSTA,2016,9,Invasão,1
AUGUSTA,2016,9,Porte Ilegal,1
AUGUSTA,2016,9,Roubo,1
AUGUSTA,2016,9,Substância Ilícita,1
AUGUSTA,2016,9,Violação de Medida Protetiva Lei Maria da Penha,1
AUGUSTA,2016,10,Apoio,5
AUGUSTA,2016,10,Furto,1
AUGUSTA,2016,10,Perturbação do sossego,1
AUGUSTA,2016,10,Tentativa,1
AUGUSTA,2016,10,Trânsito,2
AUGUSTA,2016,11,Abordagem,2
AUGUSTA,2016,11,Apoio,1
AUGUSTA,2016,11,Estelionato,1
AUGUSTA,2016,11,Furto,1
AUGUSTA,2016,11,Substância Ilícita,1
AUGUSTA,2016,11,Trânsito,1
AUGUSTA,2016,12,Apoio,3
AUGUSTA,2016,12,Atitude suspeita,1
AUGUSTA,2016,12,Orientação,1
AUGUSTA,2016,12,Trânsito,3
AUGUSTA,2017,1,Afogamento,2
AUGUSTA,2017,1,Alarmes,1
AUGUSTA,2017,1,Ameaça,1
AUGUSTA,2017,1,Apoio,4
AUGUSTA,2017,1,Dano,1
AUGUSTA,2017,1,Furto,3
AUGUSTA,2017,1,Invasão,1
AUGUSTA,2017,1,Trânsito,1
AUGUSTA,2017,2,Abordagem,2
AUGUSTA,2017,2,Alarmes,1
AUGUSTA,2017,2,Apoio,1
AUGUSTA,2017,2,Dano,2
AUGUSTA,2017,2,Estelionato,1
AUGUSTA,2017,2,Pesca em local proibido,2
AUGUSTA,2017,2,Substância Ilícita,1
AUGUSTA,2017,2,Trânsito,1
AUGUSTA,2017,2,Veículo,1
AUGUSTA,2017,3,Abordagem,1
AUGUSTA,2017,3,Apoio,2
AUGUSTA,2017,3,Dano,1
AUGUSTA,2017,3,Desinteligência,1
AUGUSTA,2017,3,Pesca em local proibido,1
AUGUSTA,2017,3,Trânsito,1
AUGUSTA,2017,3,Veículo,1
AUGUSTA,2017,4,Abordagem,1
AUGUSTA,2017,4,Apoio,4
AUGUSTA,2017,5,Abordagem,3
AUGUSTA,2017,5,Alarmes,1
AUGUSTA,2017,5,Apoio,4
AUGUSTA,2017,5,Atitude suspeita,1
AUGUSTA,2017,5,Invasão,2
AUGUSTA,2017,5,Queda de árvore,1
AUGUSTA,2017,5,Queima a céu aberto,1
AUGUSTA,2017,5,Ronda,1
AUGUSTA,2017,5,Substância Ilícita,1
AUGUSTA,2017,6,Abordagem,4
AUGUSTA,2017,6,Achado,1
AUGUSTA,2017,6,Apoio,4
AUGUSTA,2017,6,Atitude suspeita,1
AUGUSTA,2017,6,Conduta inconveniente,1
AUGUSTA,2017,6,Furto,1
AUGUSTA,2017,6,Invasão,3
AUGUSTA,2017,6,Trânsito,1
AUGUSTA,2017,6,Veículo,3
AUGUSTA,2017,6,Vistoria,1
AUGUSTA,2017,7,Abordagem,1
AUGUSTA,2017,7,Animais,1
AUGUSTA,2017,7,Apoio,2
AUGUSTA,2017,7,Invasão,3
AUGUSTA,2017,7,Trânsito,1
AUGUSTA,2017,7,Violação de Medida Protetiva Lei Maria da Penha,1
AUGUSTA,2017,8,Abordagem,1
AUGUSTA,2017,8,Agressão física/verbal,1
AUGUSTA,2017,8,Apoio,2
AUGUSTA,2017,8,Crime ambiental,1
AUGUSTA,2017,8,Desinteligência,1
AUGUSTA,2017,8,Roubo,1
AUGUSTA,2017,8,Trânsito,2
AUGUSTA,2017,9,Abordagem,3
AUGUSTA,2017,9,Apoio,4
AUGUSTA,2017,9,Comércio ambulante,2
AUGUSTA,2017,9,Constrangimento ilegal,1
AUGUSTA,2017,9,Desinteligência,1
AUGUSTA,2017,9,Furto,1
AUGUSTA,2017,9,Invasão,1
AUGUSTA,2017,9,Ronda,1
AUGUSTA,2017,9,Substância Ilícita,1
AUGUSTA,2017,9,Trânsito,1
AUGUSTA,2017,9,Violação de Medida Protetiva Lei Maria da Penha,1
AUGUSTA,2017,10,Abordagem,4
AUGUSTA,2017,10,Alarmes,2
AUGUSTA,2017,10,Apoio,1
AUGUSTA,2017,10,Atitude suspeita,1
AUGUSTA,2017,10,Dano,1
AUGUSTA,2017,10,Pesca em local proibido,1
AUGUSTA,2017,10,Tentativa,1
AUGUSTA,2017,10,Trânsito,1
AUGUSTA,2017,11,Abordagem,3
AUGUSTA,2017,11,Apoio,1
AUGUSTA,2017,11,Invasão,3
AUGUSTA,2017,11,Queima a céu aberto,1
AUGUSTA,2017,11,Veículo,1
AUGUSTA,2017,11,Vias de fato,1
AUGUSTA,2017,12,Abordagem,2
AUGUSTA,2017,12,Desaparecimento,1
AUGUSTA,2017,12,Invasão,1
AUGUSTA,2017,12,Substância Ilícita,1
AUGUSTA,2017,12,Violação de Medida Protetiva Lei Maria da Penha,1
AUGUSTA,2018,1,Abordagem,2
AUGUSTA,2018,1,Achado,2
AUGUSTA,2018,1,Alarmes,1
AUGUSTA,2018,1,Apoio,4
AUGUSTA,2018,1,Averiguação (Defesa Civil),1
AUGUSTA,2018,1,Dano,2
AUGUSTA,2018,1,Invasão,4
AUGUSTA,2018,1,Trânsito,1
AUGUSTA,2018,1,Veículo,2
AUGUSTA,2018,1,Violação de Medida Protetiva Lei Maria da Penha,2
AUGUSTA,2018,2,Abordagem,2
AUGUSTA,2018,2,Ameaça,1
AUGUSTA,2018,2,Apoio,3
AUGUSTA,2018,2,Dano,1
AUGUSTA,2018,2,Furto,1
AUGUSTA,2018,2,Ronda,1
AUGUSTA,2018,2,Roubo,1
AUGUSTA,2018,2,Trânsito,1
AUGUSTA,2018,3,Abordagem,3
AUGUSTA,2018,3,Alagamento,1
AUGUSTA,2018,3,Ameaça,1
AUGUSTA,2018,3,Apoio,2
AUGUSTA,2018,3,Averiguação (Defesa Civil),1
AUGUSTA,2018,3,Câmeras de videomonitoramento,1
AUGUSTA,2018,3,Encaminhamento,1
AUGUSTA,2018,3,Erosão,1
AUGUSTA,2018,3,Queda de árvore,2
AUGUSTA,2018,3,Veículo,2
AUGUSTA,2018,4,Abordagem,2
AUGUSTA,2018,4,Agressão física/verbal,1
AUGUSTA,2018,4,Apoio,3
AUGUSTA,2018,4,Desinteligência,1
AUGUSTA,2018,5,Abordagem,2
AUGUSTA,2018,5,Apoio,1
AUGUSTA,2018,5,Furto,1
AUGUSTA,2018,6,Ameaça,2
AUGUSTA,2018,6,Apoio,5
AUGUSTA,2018,6,Fiscalizações e Orientações,1
AUGUSTA,2018,6,Trânsito,5
AUGUSTA,2018,6,Verificação,1
AUGUSTA,2018,7,Abordagem,1
AUGUSTA,2018,7,Agressão física/verbal,1
AUGUSTA,2018,7,Alarmes,2
AUGUSTA,2018,7,Apoio,2
AUGUSTA,2018,7,Perturbação do sossego,2
AUGUSTA,2018,7,Queima a céu aberto,1
AUGUSTA,2018,7,Trânsito,2
AUGUSTA,2018,7,Vias de fato,1
AUGUSTA,2018,8,Abordagem,2
AUGUSTA,2018,8,Invasão,2
AUGUSTA,2018,8,Perturbação do sossego,1
AUGUSTA,2018,8,Roubo,1
AUGUSTA,2018,8,Substância Ilícita,1
AUGUSTA,2018,8,Tentativa,1
AUGUSTA,2018,8,Trânsito,8
AUGUSTA,2018,9,Abordagem,1
AUGUSTA,2018,9,Alarmes,1
AUGUSTA,2018,9,Animais,1
AUGUSTA,2018,9,Apoio,4
AUGUSTA,2018,9,Depósito irregular,1
AUGUSTA,2018,9,Furto,1
AUGUSTA,2018,9,Paciente/usuário alterado,1
AUGUSTA,2018,9,Roubo,1
AUGUSTA,2018,9,Trânsito,3
AUGUSTA,2018,10,Abordagem,2
AUGUSTA,2018,10,Alarmes,1
AUGUSTA,2018,10,Apoio,3
AUGUSTA,2018,10,Invasão,1
AUGUSTA,2018,10,Orientação,1
AUGUSTA,2018,10,Substância Ilícita,1
AUGUSTA,2018,11,Abordagem,2
AUGUSTA,2018,11,Achado,1
AUGUSTA,2018,11,Animais,1
AUGUSTA,2018,11,Apoio,2
AUGUSTA,2018,11,Dano,1
AUGUSTA,2018,11,Furto,3
AUGUSTA,2018,11,Roubo,1
AUGUSTA,2018,11,Trânsito,1
AUGUSTA,2018,11,Veículo,1
AUGUSTA,2018,12,Abordagem,2
AUGUSTA,2018,12,Ameaça,1
AUGUSTA,2018,12,Apoio,1
AUGUSTA,2018,12,Invasão,2
AUGUSTA,2018,12,Perturbação do sossego,1
AUGUSTA,2018,12,Roubo,1
AUGUSTA,2018,12,Substância Ilícita,1
AUGUSTA,2018,12,Veículo,2
AUGUSTA,2018,12,Vistoria,1
AUGUSTA,2019,1,Abordagem,2
AUGUSTA,2019,1,Achado,1
AUGUSTA,2019,1,Alarmes,4
AUGUSTA,2019,1,Apoio,2
AUGUSTA,2019,1,Atitude suspeita,1
AUGUSTA,2019,1,Atos obscenos/libidinosos,1
AUGUSTA,2019,1,Dano,1
AUGUSTA,2019,1,Incêndio,1
AUGUSTA,2019,1,Invasão,2
AUGUSTA,2019,1,Queda de árvore,2
AUGUSTA,2019,1,Risco de acidente / à vida,1
AUGUSTA,2019,1,Trânsito,2
AUGUSTA,2019,1,Violação de Medida Protetiva Lei Maria da Penha,3
AUGUSTA,2019,2,Abordagem,2
AUGUSTA,2019,2,Agressão física/verbal,1
AUGUSTA,2019,2,Alarmes,1
AUGUSTA,2019,2,Ameaça,1
AUGUSTA,2019,2,Apoio,5
AUGUSTA,2019,2,Dano,2
AUGUSTA,2019,2,Furto,1
AUGUSTA,2019,2,Invasão,1
AUGUSTA,2019,2,Lesão Corporal,1
AUGUSTA,2019,2,Risco de acidente / à vida,1
AUGUSTA,2019,2,Tentativa,1
AUGUSTA,2019,2,Veículo,1
AUGUSTA,2019,2,Violação de Medida Protetiva Lei Maria da Penha,2
AUGUSTA,2019,2,Vistoria,1
AUGUSTA,2019,3,Abordagem,2
AUGUSTA,2019,3,Ameaça,1
AUGUSTA,2019,3,Apoio,1
AUGUSTA,2019,3,Substância Ilícita,1
AUGUSTA,2019,3,Tentativa,1
AUGUSTA,2019,3,Trânsito,1
AUGUSTA,2019,3,Violação de Medida Protetiva Lei Maria da Penha,3
AUGUSTA,2019,4,Abordagem,1
AUGUSTA,2019,4,Agressão física/verbal,1
AUGUSTA,2019,4,Apoio,1
AUGUSTA,2019,4,Atitude suspeita,3
AUGUSTA,2019,4,Dano,1
AUGUSTA,2019,4,Furto,1
AUGUSTA,2019,4,Ronda,1
AUGUSTA,2019,4,Vias de fato,1
AUGUSTA,2019,5,Apoio,2
AUGUSTA,2019,5,Fornecimento de Lona,1
AUGUSTA,2019,5,Trânsito,1
AUGUSTA,2019,6,Abordagem,1
AUGUSTA,2019,6,Alarmes,3
AUGUSTA,2019,6,Dano,1
AUGUSTA,2019,6,Furto,1
AUGUSTA,2019,6,Invasão,1
AUGUSTA,2019,6,Violação de Medida Protetiva Lei Maria da Penha,1
